"dataset_code","time","geo","value","unit","obs_status","method"
"ind_cloud_storage_files",2019-01-01,"LU",48,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"LV",31,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"ME",23,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"MK",27,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"MT",40,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"NL",52,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"NO",56,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"PL",21,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"PT",30,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"RO",24,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"RS",19,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"SE",63,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"SI",30,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"SK",28,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"TR",19,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"UK",50,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"XK",29,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"AL",14,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"CH",46,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"EU28",34,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"FR",30,"PC_IND","A","A"
"ind_cloud_storage_files",2019-01-01,"EU15",NA,"PC_IND","O","O"
"ind_cloud_storage_files",2019-01-01,"EU27_2007",NA,"PC_IND","O","O"
"ind_cloud_storage_files",2020-01-01,"AT",33,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"BA",12,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"BE",45,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"BG",24,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"CY",43,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"CZ",28,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"DE",35,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"DK",64,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"EA",36,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"EE",39,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"EL",26,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"ES",43,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"EU27_2020",35,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"FI",49,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"HR",29,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"HU",57,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"IE",45,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"IS",68,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"IT",32,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"LT",34,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"LU",45,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"LV",30,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"ME",30,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"MK",33,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"MT",47,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"NL",48,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"NO",54,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"PL",24,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"PT",30,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"RO",27,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"RS",13,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"SE",64,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"SI",34,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"SK",33,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"TR",17,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"UK",53,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"XK",37,"PC_IND","A","A"
"ind_cloud_storage_files",2020-01-01,"AL",14,"PC_IND","E","locf"
"ind_cloud_storage_files",2020-01-01,"CH",46,"PC_IND","E","locf"
"ind_cloud_storage_files",2020-01-01,"EU28",34,"PC_IND","E","locf"
"ind_cloud_storage_files",2020-01-01,"FR",30,"PC_IND","E","locf"
"ind_cloud_storage_files",2020-01-01,"EU15",NA,"PC_IND","O","O"
"ind_cloud_storage_files",2020-01-01,"EU27_2007",NA,"PC_IND","O","O"
"ind_cloud_storage_files",2021-01-01,"AT",32.9900640774387,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"BA",13.9454111708371,"PC_IND","E","Forecast ETS(A,A,N)"
"ind_cloud_storage_files",2021-01-01,"BE",44.9993998989413,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2021-01-01,"BG",21.8770496843909,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"CY",42.9203880153495,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"CZ",27.9995995268396,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"DE",34.9995997655806,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2021-01-01,"DK",63.99979998512,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"EA",35.9996999586597,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2021-01-01,"EE",39.0003009236292,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"EL",25.999899961846,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"ES",42.9998998962969,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2021-01-01,"EU27_2020",34.9996999503623,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2021-01-01,"FI",48.6674399506149,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"HR",27.7015329420543,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"HU",45.0140828360617,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2021-01-01,"IE",45.6048086921135,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"IS",67.9994998478842,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"IT",31.9993999494685,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2021-01-01,"LT",33.9998999574464,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"LU",43.7137413610773,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2021-01-01,"LV",30.0001000968152,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"ME",24,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"MK",31.8409891286613,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"MT",46.5751687997484,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"NL",48.0004002558013,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"NO",54.1797455722981,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"PL",23.9996998837791,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"PT",29.9999999699254,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"RO",20.4684488689352,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2021-01-01,"RS",13.0006000044171,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2021-01-01,"SE",63.9998999491497,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"SI",33.9995985567079,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2021-01-01,"SK",32.9994997323545,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2021-01-01,"TR",20,"PC_IND","E","Forecast ETS(A,A,N)"
"ind_cloud_storage_files",2021-01-01,"UK",52.9996998507279,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"XK",36.7127819126152,"PC_IND","E","Forecast ETS(A,A,N)"
"ind_cloud_storage_files",2021-01-01,"AL",15.6,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2021-01-01,"CH",48.6666666666667,"PC_IND","E","Forecast ETS(A,A,N)"
"ind_cloud_storage_files",2021-01-01,"EU28",36.1347354009481,"PC_IND","E","Forecast ETS(A,A,N)"
"ind_cloud_storage_files",2021-01-01,"FR",33.6245676796127,"PC_IND","E","Forecast ETS(A,A,N)"
"ind_cloud_storage_files",2021-01-01,"EU15",36.4462426292369,"PC_IND","E","Forecast ETS(A,A,N)"
"ind_cloud_storage_files",2021-01-01,"EU27_2007",33.4128083212009,"PC_IND","E","Forecast ETS(A,A,N)"
"ind_cloud_storage_files",2022-01-01,"AT",32.9900640774387,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"BA",15.488224897149,"PC_IND","E","Forecast ETS(A,A,N)"
"ind_cloud_storage_files",2022-01-01,"BE",44.9993998989413,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2022-01-01,"BG",21.8770496843909,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"CY",42.9203880153495,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"CZ",27.9995995268396,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"DE",34.9995997655806,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2022-01-01,"DK",63.99979998512,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"EA",35.9996999586597,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2022-01-01,"EE",39.0003009236292,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"EL",25.999899961846,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"ES",42.9998998962969,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2022-01-01,"EU27_2020",34.9996999503623,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2022-01-01,"FI",48.6674399506149,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"HR",27.7015329420543,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"HU",45.0140828360617,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2022-01-01,"IE",45.6048086921135,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"IS",67.9994998478842,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"IT",31.9993999494685,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2022-01-01,"LT",33.9998999574464,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"LU",43.7137413610773,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2022-01-01,"LV",30.0001000968152,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"ME",24,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"MK",31.8409891286613,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"MT",46.5751687997484,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"NL",48.0004002558013,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"NO",54.1797455722981,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"PL",23.9996998837791,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"PT",29.9999999699254,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"RO",20.4684488689352,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2022-01-01,"RS",13.0006000044171,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2022-01-01,"SE",63.9998999491497,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"SI",33.9995985567079,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2022-01-01,"SK",32.9994997323545,"PC_IND","E","Forecast ETS(M,N,N)"
"ind_cloud_storage_files",2022-01-01,"TR",22,"PC_IND","E","Forecast ETS(A,A,N)"
"ind_cloud_storage_files",2022-01-01,"UK",52.9996998507279,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"XK",38.7811384558314,"PC_IND","E","Forecast ETS(A,A,N)"
"ind_cloud_storage_files",2022-01-01,"AL",15.6,"PC_IND","E","Forecast ETS(A,N,N)"
"ind_cloud_storage_files",2022-01-01,"CH",51.3333333333333,"PC_IND","E","Forecast ETS(A,A,N)"
"ind_cloud_storage_files",2022-01-01,"EU28",38.5286242356267,"PC_IND","E","Forecast ETS(A,A,N)"
"ind_cloud_storage_files",2022-01-01,"FR",37.1473894899894,"PC_IND","E","Forecast ETS(A,A,N)"
"ind_cloud_storage_files",2022-01-01,"EU15",38.871931078728,"PC_IND","E","Forecast ETS(A,A,N)"
"ind_cloud_storage_files",2022-01-01,"EU27_2007",35.5558807392964,"PC_IND","E","Forecast ETS(A,A,N)"
